Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
83767,09/05/03,0,,23.9,,10.3,4.3,17.04,59.25,0.666667
83767,09/05/03,1200,0,,11,,,,,
83767,10/05/03,0,,23.9,,9.5,4.6,18.16,60.25,1.666667
83767,10/05/03,1200,0,,12.1,,,,,
83767,11/05/03,0,,25.5,,7,4.8,19.32,65.75,1.333333
83767,11/05/03,1200,0,,15.6,,,,,
83767,12/05/03,0,,26,,10.1,4.1,19.72,62,1
83767,12/05/03,1200,0,,15.4,,,,,
83767,13/05/03,0,,25.5,,9.1,5.1,20.1,65.75,0.666667
83767,13/05/03,1200,0,,17,,,,,
83767,14/05/03,0,,26.4,,9.8,4.6,20.52,64.5,2
83767,14/05/03,1200,0,,16.5,,,,,
83767,15/05/03,0,,28.1,,9.9,5.3,21.74,60.25,1
83767,15/05/03,1200,0,,17.3,,,,,
83767,16/05/03,0,,28.6,,10.1,5.4,22.42,61.75,0.666667
83767,16/05/03,1200,0,,18.4,,,,,
83767,17/05/03,0,,29.1,,9.7,4.7,22.9,62.5,0.666667
83767,17/05/03,1200,0,,18,,,,,
83767,18/05/03,0,,27.9,,6.4,4.2,22.6,61.25,0
83767,18/05/03,1200,0,,19.1,,,,,
83767,19/05/03,0,,25.6,,9.3,4.4,20.58,64.25,1
83767,19/05/03,1200,0,,17.9,,,,,
83767,20/05/03,0,,27.1,,6.1,4.5,21,64.75,0.333333
83767,20/05/03,1200,0,,16.5,,,,,
83767,21/05/03,0,,29.8,,9.9,4.4,23.9,57,1
83767,21/05/03,1200,0,,19.3,,,,,
83767,22/05/03,0,,29.9,,8.4,4.7,24.02,64,1.333333
83767,22/05/03,1200,0,,19.3,,,,,
83767,23/05/03,0,,24.4,,0,5.3,19.04,88,1
83767,23/05/03,1200,18.4,,17.4,,,,,
83767,24/05/03,0,,20.5,,8.7,4,14.98,69.5,1.333333
83767,24/05/03,1200,15,,12.8,,,,,
83767,25/05/03,0,,21,,0.1,1.7,14.7,71.25,0.333333
83767,25/05/03,1200,0,,9.7,,,,,
83767,26/05/03,0,,22.9,,10,3.3,15.88,68.25,0.333333
83767,26/05/03,1200,0,,9.7,,,,,
83767,27/05/03,0,,23.3,,5.7,4.3,16.42,60.5,0.333333
83767,27/05/03,1200,0,,11.7,,,,,
83767,28/05/03,0,,23.6,,10.1,3.3,17.28,58.5,0.333333
83767,28/05/03,1200,0,,11.4,,,,,
83767,29/05/03,0,,24.3,,10,5,17.74,59.5,0.333333
83767,29/05/03,1200,0,,13.2,,,,,
83767,30/05/03,0,,25.6,,9.9,4.6,18.44,68.75,0.666667
83767,30/05/03,1200,0,,12.7,,,,,
83767,31/05/03,0,,26.9,,9.7,5,20.76,65.75,0.666667
83767,31/05/03,1200,0,,14.5,,,,,
83767,01/06/03,0,,28.1,,9.7,6.3,21.38,64.25,1.233333
83767,01/06/03,1200,0,,15,,,,,
83767,02/06/03,0,,28.2,,9.8,4.1,21.98,62.5,0.666667
83767,02/06/03,1200,0,,16.8,,,,,
83767,03/06/03,0,,22.3,,0,4.5,19,92.75,0.333333
83767,03/06/03,1200,0,,17.6,,,,,
83767,04/06/03,0,,21.7,,0.3,0.7,18.2,95.5,0
83767,04/06/03,1200,27.2,,16.9,,,,,
83767,05/06/03,0,,21.3,,1.6,0.4,18.62,96.25,0.666667
83767,05/06/03,1200,29.5,,16.9,,,,,
83767,06/06/03,0,,26.9,,6.7,1.1,21.54,86.5,0.666667
83767,06/06/03,1200,2,,17.5,,,,,
83767,07/06/03,0,,28.1,,9.3,1.1,23.56,75.25,0.666667
83767,07/06/03,1200,0,,18.8,,,,,
83767,08/06/03,0,,26.1,,5.4,2.7,21.32,86.75,0
83767,08/06/03,1200,0,,18.6,,,,,
83767,09/06/03,0,,26.9,,9.4,2.1,21.58,78.75,1
83767,09/06/03,1200,0,,18.3,,,,,
83767,10/06/03,0,,27.9,,9.8,2.4,22.48,66,0.666667
83767,10/06/03,1200,0,,19.5,,,,,
83767,11/06/03,0,,27.7,,9.1,4.2,22.08,67.25,0
83767,11/06/03,1200,0,,18.5,,,,,
83767,12/06/03,0,,28,,9.8,3,21.82,71,0.333333
83767,12/06/03,1200,0,,16.9,,,,,
83767,13/06/03,0,,27.7,,9.3,2.9,21.56,69.75,0.333333
83767,13/06/03,1200,0,,17.7,,,,,
83767,14/06/03,0,,28.4,,9.4,3.6,22.08,63.75,0
83767,14/06/03,1200,0,,16.8,,,,,
83767,15/06/03,0,,27.3,,9.7,4.3,21.84,69.5,0.333333
83767,15/06/03,1200,0,,18.2,,,,,
83767,16/06/03,0,,26.9,,4.9,4,22.18,69,0
83767,16/06/03,1200,0,,18.5,,,,,
83767,17/06/03,0,,28,,8,3.6,22.66,61.25,0.666667
83767,17/06/03,1200,0,,20,,,,,
83767,18/06/03,0,,28,,9.4,4.1,21.58,60.5,0.666667
83767,18/06/03,1200,0,,17.6,,,,,
83767,19/06/03,0,,24.4,,8.6,4.5,19.96,69.75,0.666667
83767,19/06/03,1200,0,,17.1,,,,,
83767,20/06/03,0,,28.6,,9.5,4.1,19.78,72.25,0
83767,20/06/03,1200,0,,14.2,,,,,
83767,21/06/03,0,,27.4,,9.7,2.2,19.96,65.75,0.333333
83767,21/06/03,1200,0,,14.2,,,,,
83767,22/06/03,0,,26.1,,7.9,4.4,20.24,65.75,0
83767,22/06/03,1200,0,,14.9,,,,,
83767,23/06/03,0,,26.1,,9.7,2.6,19.76,63.25,0.666667
83767,23/06/03,1200,0,,15.3,,,,,
83767,24/06/03,0,,26.5,,9.7,3.6,19.96,57.75,0.333333
83767,24/06/03,1200,0,,14,,,,,
83767,25/06/03,0,,26.1,,9.8,4.8,19.44,63.25,0.666667
83767,25/06/03,1200,0,,15.9,,,,,
83767,26/06/03,0,,26.7,,9.5,3.6,19.88,60.5,0.333333
83767,26/06/03,1200,0,,13.8,,,,,
83767,27/06/03,0,,26.9,,9.5,4.8,19.92,63.75,0.333333
83767,27/06/03,1200,0,,15.1,,,,,
83767,28/06/03,0,,27.1,,7.1,2.9,20.72,62.5,0
83767,28/06/03,1200,0,,15.9,,,,,
83767,29/06/03,0,,26.5,,9.8,4.9,20.54,65,0.666667
83767,29/06/03,1200,0,,15.1,,,,,
83767,30/06/03,0,,22.9,,9.6,5.3,17.38,66,1.333333
83767,30/06/03,1200,0,,15.7,,,,,
83767,01/07/03,0,,26,,9.7,3.5,18.88,67.75,0.666667
83767,01/07/03,1200,0,,14.4,,,,,
83767,02/07/03,0,,26.3,,9.4,4,19.56,60.25,0
83767,02/07/03,1200,0,,13.7,,,,,
83767,03/07/03,0,,25.5,,9.5,4.6,19.08,64.25,0.666667
83767,03/07/03,1200,0,,15.5,,,,,
83767,04/07/03,0,,25.6,,9.6,4.3,18.7,57.75,1
83767,04/07/03,1200,0,,13.3,,,,,
83767,05/07/03,0,,26.9,,8.7,4.7,20.52,52.5,0.333333
83767,05/07/03,1200,0,,15.1,,,,,
83767,06/07/03,0,,27.7,,5.3,5.8,20.64,72,0.666667
83767,06/07/03,1200,0,,16.9,,,,,
83767,07/07/03,0,,19.1,,0,2.7,18.24,97,0.666667
83767,07/07/03,1200,6.4,,17.5,,,,,
83767,08/07/03,0,,26.9,,9.4,0.4,21.3,59.75,0.666667
83767,08/07/03,1200,32.3,,16.6,,,,,
83767,09/07/03,0,,,,0,4.7,18.16,89.5,1.333333
83767,09/07/03,1200,0,,16.5,,,,,
83767,10/07/03,0,,17.8,,0,0.9,16.46,97.5,0.666667
83767,10/07/03,1200,1.6,,15.7,,,,,
83767,11/07/03,0,,18.5,,8.1,0.5,13.68,67,1.333333
83767,11/07/03,1200,6.4,,12.2,,,,,
83767,12/07/03,0,,19,,10.1,4.1,13.22,60.75,0.666667
83767,12/07/03,1200,0,,8.7,,,,,
83767,13/07/03,0,,20.1,,10.2,3.6,14.06,71.25,1.333333
83767,13/07/03,1200,0,,9.1,,,,,
83767,14/07/03,0,,22.2,,2.9,4,17.8,75.75,2.333333
83767,14/07/03,1200,0,,13.7,,,,,
83767,15/07/03,0,,24.7,,7.8,2.9,20.12,71,1.333333
83767,15/07/03,1200,0,,16.6,,,,,
83767,16/07/03,0,,23.5,,4.3,3.9,19.56,76.25,1
83767,16/07/03,1200,0,,16.6,,,,,
83767,17/07/03,0,,25.3,,6.5,2.1,19.36,71.5,1
83767,17/07/03,1200,0,,14.8,,,,,
83767,18/07/03,0,,26,,9.3,4.7,20.2,68,1.333333
83767,18/07/03,1200,0,,16.5,,,,,
83767,19/07/03,0,,28.1,,9.8,2.9,21.62,60.5,0.666667
83767,19/07/03,1200,0,,17.2,,,,,
83767,20/07/03,0,,28.5,,10,5.7,22.24,50.5,1
83767,20/07/03,1200,0,,17.7,,,,,
83767,21/07/03,0,,29.8,,9.6,6,22.94,52.75,0.333333
83767,21/07/03,1200,0,,17.1,,,,,
83767,22/07/03,0,,29.7,,9.7,6.1,22.72,53.25,1
83767,22/07/03,1200,0,,18.7,,,,,
83767,23/07/03,0,,29.5,,9.4,7.7,23.16,46.5,1.333333
83767,23/07/03,1200,0,,19.7,,,,,
83767,24/07/03,0,,27.2,,7.6,7.6,21.96,57.5,1
83767,24/07/03,1200,0,,18.8,,,,,
83767,25/07/03,0,,28.5,,9.3,6.6,22.42,55,0.666667
83767,25/07/03,1200,0,,18.8,,,,,
83767,26/07/03,0,,28.1,,6.7,5,23.36,52.75,1.666667
83767,26/07/03,1200,0,,20.8,,,,,
83767,27/07/03,0,,24.3,,5.9,5.9,19.92,62.5,1.666667
83767,27/07/03,1200,0,,16.5,,,,,
83767,28/07/03,0,,25.1,,6,6,20.58,70.25,1.333333
83767,28/07/03,1200,0,,17.2,,,,,
83767,29/07/03,0,,27.4,,9,4.6,21.9,66,0.333333
83767,29/07/03,1200,0,,17.8,,,,,
83767,30/07/03,0,,28.6,,8.7,1.6,22.34,54.25,0.333333
83767,30/07/03,1200,0,,16.9,,,,,
83767,31/07/03,0,,28.2,,9.1,8.3,22.04,56.5,0.666667
83767,31/07/03,1200,0,,17,,,,,
83767,01/08/03,0,,28.1,,9.9,5.4,22.02,57,1
83767,01/08/03,1200,0,,17.8,,,,,
83767,02/08/03,0,,27.9,,9.7,5.6,22.06,59.25,1.666667
83767,02/08/03,1200,0,,18.8,,,,,
83767,03/08/03,0,,27.8,,9.2,6.2,22.52,51.5,1
83767,03/08/03,1200,0,,18.8,,,,,
83767,04/08/03,0,,29.1,,10,7.6,22.98,46.75,1
83767,04/08/03,1200,0,,18.8,,,,,
83767,05/08/03,0,,28.9,,4.6,8,21.9,58.5,1.666667
83767,05/08/03,1200,0,,19.4,,,,,
83767,06/08/03,0,,19.9,,0,4.6,17.16,98.75,0.666667
83767,06/08/03,1200,8.9,,16.4,,,,,
83767,07/08/03,0,,20.8,,9,0.4,15.32,61.25,1.666667
83767,07/08/03,1200,52,,13.3,,,,,
83767,08/08/03,0,,24,,5.1,5.8,18,68.25,0.666667
83767,08/08/03,1200,0,,10.7,,,,,
83767,09/08/03,0,,20.1,,8.2,3.6,15.18,46.5,1.666667
83767,09/08/03,1200,0.7,,13.1,,,,,
83767,10/08/03,0,,19.5,,9.2,7.5,12.32,50.25,0.666667
83767,10/08/03,1200,0,,5.9,,,,,
83767,11/08/03,0,,21.4,,10.4,6,13.68,58,1
83767,11/08/03,1200,0,,7.8,,,,,
83767,12/08/03,0,,23.3,,10.5,3.6,15.02,60,0.666667
83767,12/08/03,1200,0,,7.8,,,,,
83767,13/08/03,0,,27.3,,10.3,4.6,22.72,57.25,0
83767,13/08/03,1200,0,,10.5,,,,,
83767,14/08/03,0,,19.6,,0.9,4,15.84,89.75,0.666667
83767,14/08/03,1200,0,,13.3,,,,,
83767,15/08/03,0,,22.6,,4.6,1.1,16.52,84.75,0.666667
83767,15/08/03,1200,8.3,,12.1,,,,,
83767,16/08/03,0,,20.2,,8.5,1.8,15.18,62.75,2.666667
83767,16/08/03,1200,0,,12.9,,,,,
83767,17/08/03,0,,20.9,,10.7,5.3,13.66,44.25,1.333333
83767,17/08/03,1200,0,,7.6,,,,,
83767,18/08/03,0,,24.2,,10.7,5.1,15.98,46.75,1
83767,18/08/03,1200,0,,8.7,,,,,
83767,19/08/03,0,,27.6,,10.5,6.2,19.9,45.25,1
83767,19/08/03,1200,0,,13.9,,,,,
83767,20/08/03,0,,30.8,,10.6,6.8,22.6,38.25,1
83767,20/08/03,1200,0,,15.6,,,,,
83767,21/08/03,0,,30.5,,10.4,10.3,23.56,38.25,0.666667
83767,21/08/03,1200,0,,17.7,,,,,
83767,22/08/03,0,,31.8,,10.3,8.1,23.4,35.75,0.666667
83767,22/08/03,1200,0,,14.9,,,,,
83767,23/08/03,0,,32,,10.3,9.3,25.02,35.75,0.666667
83767,23/08/03,1200,0,,20.7,,,,,
83767,24/08/03,0,,24.6,,4.1,9,16.38,79.5,1.333333
83767,24/08/03,1200,0,,12.3,,,,,
83767,25/08/03,0,,18.7,,4.1,2.7,13.72,64.25,2.666667
83767,25/08/03,1200,5.3,,11,,,,,
83767,26/08/03,0,,22,,10.7,4.6,14.56,55,1
83767,26/08/03,1200,0,,7.2,,,,,
83767,27/08/03,0,,21.3,,10.5,4.3,15.54,54.75,0.666667
83767,27/08/03,1200,0,,10.1,,,,,
83767,28/08/03,0,,19.8,,7.3,6.6,13.66,46,2
83767,28/08/03,1200,0,,9.7,,,,,
83767,29/08/03,0,,19.2,,8.9,6.2,13.48,62.75,0.666667
83767,29/08/03,1200,0,,5.6,,,,,
83767,30/08/03,0,,23.3,,8.9,3,16.6,56.75,1
83767,30/08/03,1200,0,,9.7,,,,,
83767,31/08/03,0,,25.3,,10.3,4.1,19.06,54,0.666667
83767,31/08/03,1200,0,,13.9,,,,,
83767,01/09/03,0,,27.5,,9.8,4.8,20.86,54.75,0.666667
83767,01/09/03,1200,0,,14.5,,,,,
83767,02/09/03,0,,29.4,,9,5.1,22.54,55.25,0.666667
83767,02/09/03,1200,0,,17.1,,,,,
83767,03/09/03,0,,28.1,,10.7,6.3,19.96,43.25,1
83767,03/09/03,1200,0,,14.8,,,,,
83767,04/09/03,0,,29.4,,10.5,6.5,22.3,56,0.666667
83767,04/09/03,1200,0,,15,,,,,
83767,05/09/03,0,,31.1,,10,6.3,24.76,49,1.333333
83767,05/09/03,1200,0,,20.2,,,,,
83767,06/09/03,0,,31.7,,10.3,8.2,25.46,40,1.333333
83767,06/09/03,1200,0,,20.4,,,,,
83767,07/09/03,0,,32.4,,6.8,10,23.82,61,1.666667
83767,07/09/03,1200,0,,20.7,,,,,
83767,08/09/03,0,,22.6,,0,5.6,18.94,98,0.333333
83767,08/09/03,1200,22.7,,17.7,,,,,
83767,09/09/03,0,,21.5,,0.5,0.2,18.4,92.5,0.666667
83767,09/09/03,1200,15,,17.3,,,,,
83767,10/09/03,0,,17.2,,0.1,0.8,12.78,86.5,2.333333
83767,10/09/03,1200,22.1,,11.7,,,,,
83767,11/09/03,0,,21.6,,10,1.8,13.4,57.75,0.666667
83767,11/09/03,1200,4.6,,5.6,,,,,
83767,12/09/03,0,,21.8,,5.3,4,15.32,56.5,0
83767,12/09/03,1200,0,,8.7,,,,,
83767,13/09/03,0,,21.5,,2.2,3.2,16.18,76.5,0
83767,13/09/03,1200,2.3,,12.7,,,,,
83767,14/09/03,0,,25.1,,10.9,2.3,18.28,56,1
83767,14/09/03,1200,0.4,,12.7,,,,,
83767,15/09/03,0,,26.7,,8.9,4.5,19.9,67,0.666667
83767,15/09/03,1200,0,,13.2,,,,,
83767,16/09/03,0,,24.3,,5.4,3.5,19.36,78.75,0.666667
83767,16/09/03,1200,6.7,,16.3,,,,,
83767,17/09/03,0,,26.6,,9.6,2,20.66,65,1
83767,17/09/03,1200,0,,15.4,,,,,
83767,18/09/03,0,,27.8,,11,4.1,21.18,49.5,1
83767,18/09/03,1200,0,,16.1,,,,,
83767,19/09/03,0,,31.3,,10.8,6.3,23.44,47.5,0.666667
83767,19/09/03,1200,0,,16.3,,,,,
83767,20/09/03,0,,34.3,,10.2,7.1,26.9,41,0.666667
83767,20/09/03,1200,0,,18.1,,,,,
83767,21/09/03,0,,33.1,,8.3,7.5,26.7,45.75,1.333333
83767,21/09/03,1200,0,,21.9,,,,,
83767,22/09/03,0,,34.3,,10.7,8.8,27.26,39.5,0.666667
83767,22/09/03,1200,0,,21.8,,,,,
83767,23/09/03,0,,35.1,,10.9,7.7,26.74,38.25,0.666667
83767,23/09/03,1200,0,,17.2,,,,,
83767,24/09/03,0,,35.9,,7,9.7,27.04,50.5,1.666667
83767,24/09/03,1200,0,,20.4,,,,,
83767,25/09/03,0,,31.9,,5.7,9.1,24.4,76,1
83767,25/09/03,1200,0,,20.8,,,,,
83767,26/09/03,0,,22.4,,0,3.5,18.14,97.25,1.666667
83767,26/09/03,1200,10.6,,16.9,,,,,
83767,27/09/03,0,,25.9,,4.9,0.5,20.42,78.5,0.333333
83767,27/09/03,1200,25.4,,16.5,,,,,
83767,28/09/03,0,,29.6,,8.4,2.4,23.44,60.5,1
83767,28/09/03,1200,0,,15.9,,,,,
83767,29/09/03,0,,28.7,,7,5.6,22.7,66,0.666667
83767,29/09/03,1200,0,,19,,,,,
83767,30/09/03,0,,28.9,,10.3,4.8,22.78,61.5,0.333333
83767,30/09/03,1200,0,,16.8,,,,,
83767,01/10/03,0,,31.1,,10.9,4.2,23.98,52.5,1.333333
83767,01/10/03,1200,0,,17.2,,,,,
83767,02/10/03,0,,32,,10.6,3.7,24.62,47.5,1
83767,02/10/03,1200,0,,17.2,,,,,
83767,03/10/03,0,,34.4,,10.8,9.7,26.8,50.25,0.666667
83767,03/10/03,1200,0,,20,,,,,
83767,04/10/03,0,,33.9,,10.7,6.9,27.42,49.25,0.666667
83767,04/10/03,1200,0,,21.8,,,,,
83767,05/10/03,0,,33.9,,8.8,8,25.8,60.25,1.333333
83767,05/10/03,1200,0,,21.7,,,,,
83767,06/10/03,0,,30.3,,8.5,6.4,24.96,63.25,1
83767,06/10/03,1200,0.1,,20.1,,,,,
83767,07/10/03,0,,29.5,,7.3,5.1,24.7,75.25,0.666667
83767,07/10/03,1200,0,,20,,,,,
83767,08/10/03,0,,31.1,,11,3.6,25.36,64.25,1
83767,08/10/03,1200,0,,19.6,,,,,
83767,09/10/03,0,,26.7,,0.8,4.7,20.48,87.25,1
83767,09/10/03,1200,0,,16.3,,,,,
83767,10/10/03,0,,23.1,,1.2,2,19.56,82.75,0.666667
83767,10/10/03,1200,18.4,,16.1,,,,,
83767,11/10/03,0,,20.9,,0,1.7,18.28,88.5,1
83767,11/10/03,1200,15.7,,17.5,,,,,
83767,12/10/03,0,,25.5,,11.4,1,19.28,58.5,0.666667
83767,12/10/03,1200,2.2,,12.7,,,,,
83767,13/10/03,0,,26.9,,11.6,5.5,20.96,56.75,1
83767,13/10/03,1200,0,,15.2,,,,,
83767,14/10/03,0,,27.6,,11.3,6.3,20.62,52.25,0.666667
83767,14/10/03,1200,0,,13.5,,,,,
83767,15/10/03,0,,28.8,,11.3,6.2,21.12,43.5,1
83767,15/10/03,1200,0,,13.3,,,,,
83767,16/10/03,0,,28.8,,11.8,8.2,20.98,41.75,1
83767,16/10/03,1200,0,,13.6,,,,,
83767,17/10/03,0,,32.4,,11.4,8.4,23.88,41.25,0.666667
83767,17/10/03,1200,0,,16.6,,,,,
83767,18/10/03,0,,33.8,,8,10.2,26.28,40.25,0.666667
83767,18/10/03,1200,0,,19.1,,,,,
83767,19/10/03,0,,34.3,,7.5,6,25.38,59.75,1.666667
83767,19/10/03,1200,0,,21.2,,,,,
83767,20/10/03,0,,25.5,,1.2,7.7,22.84,79.75,0.333333
83767,20/10/03,1200,7.3,,20.2,,,,,
83767,21/10/03,0,,26.2,,2.8,1.3,20.1,92.75,0.666667
83767,21/10/03,1200,1,,17.1,,,,,
83767,22/10/03,0,,25.2,,1.5,1.3,19.74,87.5,0.333333
83767,22/10/03,1200,31.4,,15.7,,,,,
83767,23/10/03,0,,29.1,,10.6,1.4,23.24,69.25,1.033333
83767,23/10/03,1200,0,,18,,,,,
83767,24/10/03,0,,31.7,,11.4,5.2,25.3,60,1
83767,24/10/03,1200,0,,18.1,,,,,
83767,25/10/03,0,,33.8,,10.3,6.9,27.12,60.5,0.666667
83767,25/10/03,1200,0,,21.8,,,,,
83767,26/10/03,0,,30.8,,3.2,6.4,22.1,81.75,1
83767,26/10/03,1200,0,,17.8,,,,,
83767,27/10/03,0,,25.9,,1.9,2.4,22.12,81.75,0.666667
83767,27/10/03,1200,30.8,,17.8,,,,,
83767,28/10/03,0,,23.4,,0.2,2.5,21.16,80.25,1
83767,28/10/03,1200,0,,19.4,,,,,
83767,29/10/03,0,,27.7,,8.3,2.1,23.38,66.5,0.666667
83767,29/10/03,1200,0,,17.6,,,,,
83767,30/10/03,0,,30.3,,11,4.2,24.64,58,0.666667
83767,30/10/03,1200,0,,18.8,,,,,
83767,31/10/03,0,,32.2,,10.2,5.9,26.32,53.25,1
83767,31/10/03,1200,0,,20,,,,,
83767,01/11/03,0,,27.7,,5.1,4.7,23.18,77,0.666667
83767,01/11/03,1200,14.4,,19.6,,,,,
83767,02/11/03,0,,23,,0.5,2.3,19.16,78.75,1
83767,02/11/03,1200,,,17.8,,,,,
83767,03/11/03,0,,25.4,,10.1,2.6,20.2,58,1
83767,03/11/03,1200,0,,16.1,,,,,
83767,04/11/03,0,,26.3,,11.7,4.2,20.18,44.5,1.333333
83767,04/11/03,1200,0,,13.6,,,,,
83767,05/11/03,0,,28.2,,9.2,5.5,22.34,51,1
83767,05/11/03,1200,0,,16.7,,,,,
83767,06/11/03,0,,29.6,,11.2,5.7,22.78,51.5,0.666667
83767,06/11/03,1200,0,,15.7,,,,,
83767,07/11/03,0,,31.1,,11.6,5.7,24.62,46,1
83767,07/11/03,1200,0,,18.4,,,,,
83767,08/11/03,0,,32.3,,11.9,7.2,25.24,48.5,0.666667
83767,08/11/03,1200,0,,19.2,,,,,
83767,09/11/03,0,,35,,11.9,6.5,27.5,41.25,0.666667
83767,09/11/03,1200,0,,19.9,,,,,
83767,10/11/03,0,,36.1,,11.7,8,29.22,34.5,0.666667
83767,10/11/03,1200,0,,22.8,,,,,
83767,11/11/03,0,,36.1,,11.9,9.4,29.54,34.25,1
83767,11/11/03,1200,0,,24.1,,,,,
83767,12/11/03,0,,35.6,,11.6,12,30.06,52,0.333333
83767,12/11/03,1200,0,,25.3,,,,,
83767,13/11/03,0,,29.3,,6.1,7.5,23.04,64.75,0.666667
83767,13/11/03,1200,17.7,,19.2,,,,,
83767,14/11/03,0,,30.3,,11.2,4.8,24.14,54.5,0.666667
83767,14/11/03,1200,0,,16.7,,,,,
83767,15/11/03,0,,31.2,,8.4,5.8,26.1,56.75,1
83767,15/11/03,1200,0,,20,,,,,
83767,16/11/03,0,,31.3,,8.5,6.6,25.58,77.75,1.333333
83767,16/11/03,1200,0,,22.6,,,,,
83767,17/11/03,0,,27.1,,2.7,2.5,22.1,84.25,0.666667
83767,17/11/03,1200,27.3,,17.2,,,,,
83767,18/11/03,0,,25,,3,1.4,21,77.5,1.666667
83767,18/11/03,1200,4.4,,17.8,,,,,
83767,19/11/03,0,,27.2,,11.4,3.4,21.5,55,0.666667
83767,19/11/03,1200,6.1,,17.1,,,,,
83767,20/11/03,0,,29.9,,12.4,7.2,23.46,49,0.666667
83767,20/11/03,1200,0,,16.7,,,,,
83767,21/11/03,0,,30.5,,11.5,9,24.52,54.75,1
83767,21/11/03,1200,0,,19.2,,,,,
83767,22/11/03,0,,30.5,,9.3,5.9,24.66,62.25,1
83767,22/11/03,1200,0,,17.9,,,,,
83767,23/11/03,0,,32.2,,6.8,5.2,25.22,67.75,0.666667
83767,23/11/03,1200,0,,21.6,,,,,
83767,24/11/03,0,,32,,10.2,3.5,26.26,64.25,0.666667
83767,24/11/03,1200,,,19.6,,,,,
83767,25/11/03,0,,32.2,,7.3,3.8,25.58,69.25,1
83767,25/11/03,1200,4.8,,21.5,,,,,
83767,26/11/03,0,,24.5,,0.1,4.4,22.24,90.25,0.666667
83767,26/11/03,1200,15.1,,21,,,,,
83767,27/11/03,0,,23.9,,1.1,0.7,21.64,90.25,0.333333
83767,27/11/03,1200,14.3,,20.4,,,,,
83767,28/11/03,0,,30.8,,8.3,1.4,24.96,70.75,0.666667
83767,28/11/03,1200,8,,18.8,,,,,
83767,29/11/03,0,,30.9,,8.9,5.2,25.22,53,1
83767,29/11/03,1200,0,,20,,,,,
83767,30/11/03,0,,31.1,,6.2,6.2,25.4,65.75,0.666667
83767,30/11/03,1200,0,,19.7,,,,,
83767,01/12/03,0,,29.3,,4.2,4.2,24.62,81.5,0.333333
83767,01/12/03,1200,8.4,,21.4,,,,,
83767,02/12/03,0,,32.1,,11.9,2,26.32,57.5,0.333333
83767,02/12/03,1200,0,,19.7,,,,,
83767,03/12/03,0,,32.7,,7.2,6.4,25.72,68.75,1
83767,03/12/03,1200,0,,21.4,,,,,
83767,04/12/03,0,,27.7,,10.7,3,23.66,90.25,0.666667
83767,04/12/03,1200,8.6,,21.8,,,,,
83767,05/12/03,0,,23.4,,0,0.6,21.1,96.75,0.333333
83767,05/12/03,1200,29.9,,19.7,,,,,
83767,06/12/03,0,,29.1,,12,0.7,24.22,77.25,0.666667
83767,06/12/03,1200,24.7,,19.4,,,,,
83767,07/12/03,0,,30.1,,10.3,5.4,25.18,65.5,0.666667
83767,07/12/03,1200,0,,20.6,,,,,
83767,08/12/03,0,,30.5,,5.6,4.5,26.04,77.25,1.333333
83767,08/12/03,1200,0,,21.7,,,,,
83767,09/12/03,0,,23.9,,1.6,3,19.48,85,1
83767,09/12/03,1200,16.7,,17.2,,,,,
83767,10/12/03,0,,29.1,,9.2,1.9,23.48,69.5,1
83767,10/12/03,1200,0,,15.9,,,,,
83767,11/12/03,0,,32.2,,4.5,3.8,27.12,71.75,1
83767,11/12/03,1200,0.4,,23,,,,,
83767,12/12/03,0,,27.3,,0,3.4,21.34,87,0
83767,12/12/03,1200,23.6,,17.8,,,,,
83767,13/12/03,0,,30.7,,7.7,1.8,22.94,84,0.666667
83767,13/12/03,1200,0,,20.2,,,,,
83767,14/12/03,0,,29.8,,2.1,2.9,24.56,74.25,0.666667
83767,14/12/03,1200,6,,20.3,,,,,
83767,15/12/03,0,,33.3,,9.3,3.2,27.42,70.75,0.666667
83767,15/12/03,1200,0,,22.8,,,,,
83767,16/12/03,0,,31.6,,7.4,2.4,26.42,68.25,1
83767,16/12/03,1200,0,,23.3,,,,,
83767,17/12/03,0,,27.7,,6.5,5.3,23.92,70,1.333333
83767,17/12/03,1200,8.8,,20.2,,,,,
83767,18/12/03,0,,29.7,,9.8,4,23.96,64.75,1.333333
83767,18/12/03,1200,0,,18.6,,,,,
83767,19/12/03,0,,30.9,,11.2,4.8,25.82,65.25,0.666667
83767,19/12/03,1200,0,,19,,,,,
83767,20/12/03,0,,33.1,,10.5,5.1,28.18,63.5,0.666667
83767,20/12/03,1200,0,,23.4,,,,,
83767,21/12/03,0,,32.8,,7.5,5.1,24.6,75.75,1.333333
83767,21/12/03,1200,0,,21.4,,,,,
83767,22/12/03,0,,32.9,,8.7,3,23.9,79.5,1
83767,22/12/03,1200,3.8,,19.8,,,,,
83767,23/12/03,0,,29.1,,6.5,2.8,24.66,74.75,0.666667
83767,23/12/03,1200,6,,19.6,,,,,
83767,24/12/03,0,,29.5,,10.7,3.6,24.4,63.5,1.333333
83767,24/12/03,1200,0,,19.4,,,,,
83767,25/12/03,0,,29.9,,11.1,5.1,24.22,63.25,0.666667
83767,25/12/03,1200,0,,17.8,,,,,
